what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1405187660291
started,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1405187660291
os,sysinfo,,,"win32",1405187660291
arch,sysinfo,,,"x86",1405187660291
ws,sysinfo,,,"win32",1405187660291
locale,sysinfo,,,"en_US",1405187660291
processors,sysinfo,,,"2",1405187660291
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1405187660291
java.runtime.version,sysinfo,,,"1.7.0_60-b19",1405187660291
java.specification.name,sysinfo,,,"Java Platform API Specification",1405187660291
java.specification.vendor,sysinfo,,,"Oracle Corporation",1405187660291
java.specification.version,sysinfo,,,"1.7",1405187660291
java.vendor,sysinfo,,,"Oracle Corporation",1405187660291
java.version,sysinfo,,,"1.7.0_60",1405187660291
java.vm.info,sysinfo,,,"mixed mode, sharing",1405187660291
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1405187660291
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1405187660291
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1405187660291
java.vm.specification.version,sysinfo,,,"1.7",1405187660291
java.vm.vendor,sysinfo,,,"Oracle Corporation",1405187660291
java.vm.version,sysinfo,,,"24.60-b09",1405187660291
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187661571
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187664591
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187665331
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187670471
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187671081
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187673761
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187679621
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187686811
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1405187690851
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405187694581
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405187694641
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1405187698031
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1405187698141
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1405187698191
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187698725
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187708595
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1405187708746
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1405187710416
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187714896
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187716826
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187717408
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187718484
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405187718614
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405187718644
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405187718644
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187719385
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187724258
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1405187725227
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187730907
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187732346
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187733689
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187739079
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187739621
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187882232
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187885963
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187892233
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187892677
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187980269
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405187980279
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187981159
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187981999
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187983970
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187985160
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405187985250
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1405187985410
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1405187985470
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1405187985470
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1405187985470
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1405187985470
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1405187985470
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1405187985470
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1405187985470
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1405187985470
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1405187985470
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1405187985470
stopped,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1405187985470
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1405187985480
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1405187985480
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1405187985490
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1405187985490
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1405187985490
stopped,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1405187985490
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1405190753765
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1405190753766
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1405190753767
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1405190753767
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1405190753767
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1405190753768
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1405190753768
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1405190753769
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1405190753769
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1405190753769
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1405190753770
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1405190753771
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1405190753771
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1405190753772
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1405190753772
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1405190753773
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1405190753773
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1405190753774
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1405190753774
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1405190753774
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1405190753775
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1405190753775
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1405190753775
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1405190753776
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1405190753776
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1405190753777
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1405190753777
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1405190753777
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1405190753778
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1405190753778
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1405190753779
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1405190753779
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1405190753780
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1405190753780
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1405190753781
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1405190753781
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1405190753782
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1405190753783
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1405190753783
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1405190753784
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1405190753784
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1405190753784
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1405190753785
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1405190753785
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1405190753785
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1405190753786
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1405190753786
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1405190753786
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1405190753787
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1405190753788
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1405190753788
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1405190753788
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1405190753802
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1405190753803
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1405190753803
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1405190753803
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1405190753804
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1405190753804
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1405190753805
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1405190753805
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1405190753806
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1405190753807
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1405190753808
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1405190753808
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1405190753808
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1405190753809
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1405190753810
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1405190753810
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1405190753811
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1405190753811
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1405190753812
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1405190753812
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1405190753813
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1405190753814
started,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1405190753814
os,sysinfo,,,"win32",1405190753816
arch,sysinfo,,,"x86",1405190753816
ws,sysinfo,,,"win32",1405190753816
locale,sysinfo,,,"en_US",1405190753816
processors,sysinfo,,,"2",1405190753816
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1405190753816
java.runtime.version,sysinfo,,,"1.7.0_60-b19",1405190753816
java.specification.name,sysinfo,,,"Java Platform API Specification",1405190753816
java.specification.vendor,sysinfo,,,"Oracle Corporation",1405190753816
java.specification.version,sysinfo,,,"1.7",1405190753816
java.vendor,sysinfo,,,"Oracle Corporation",1405190753816
java.version,sysinfo,,,"1.7.0_60",1405190753816
java.vm.info,sysinfo,,,"mixed mode, sharing",1405190753816
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1405190753816
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1405190753816
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1405190753816
java.vm.specification.version,sysinfo,,,"1.7",1405190753816
java.vm.vendor,sysinfo,,,"Oracle Corporation",1405190753816
java.vm.version,sysinfo,,,"24.60-b09",1405190753816
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405190783414
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405190803714
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405190807018
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405190807075
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405190807166
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405190808872
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1405190809000
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1405190809051
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1405190809114
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405190809756
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1405190826416
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405190836932
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405190837624
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405190838524
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405190848789
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405190917273
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405190918272
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191146062
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1405191151581
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1405191151724
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1405191155330
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405191156065
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405191156069
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405191156300
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191161001
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191165065
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1405191165681
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405191166000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405191166005
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405191166163
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191172821
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191174551
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191175041
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191179355
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191181571
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191186943
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191187711
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191189694
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191190795
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191245301
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191245837
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191247678
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405191259712
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405191259772
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191304649
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191318775
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191336115
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191388807
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191389915
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191398283
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191398964
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191399845
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1405191400880
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191402881
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191403599
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191404228
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191405062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191405351
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191406053
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191406572
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191407337
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191407617
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191428043
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405191429251
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191442455
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191472531
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1405191518847
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405191580440
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405191580444
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405191580632
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191580679
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191593421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191595822
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405191596657
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405191605773
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405191605824
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405191617751
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1405191627565
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1405191647292
