what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1405217808599
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1405217808767
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1405217808959
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1405217809191
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1405217809399
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1405217809744
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1405217809904
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1405217810192
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1405217810304
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1405217810519
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1405217811079
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1405217811375
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1405217837359
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1405217837559
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1405217837871
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1405217838199
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1405217838503
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1405217838679
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1405217838807
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1405217839135
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1405217840074
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1405217842919
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1405217843239
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1405217844205
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405217845113
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405217845122
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405217845138
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405217847718
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405217856198
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1405217863511
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1405217866403
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1405217866561
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1405217866849
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1405217867145
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1405217867385
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1405217867633
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1405217868409
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1405217868633
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1405217868849
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1405217869454
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1405217870471
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1405217870647
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1405217870959
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1405217873648
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405217874937
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405217874941
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405217875101
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1405217876047
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1405217876279
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1405217876542
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405217878226
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405217878233
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405217878257
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405217883617
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405217895747
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405217898613
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1405217898614
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1405217899570
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405217899574
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405217905535
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405217905876
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405217906101
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405217910098
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405217910108
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405217911310
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1405217911496
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1405217911564
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1405217911603
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.BreakpointView",1405217912311
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1405217916010
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1405217916094
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1405217917085
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1405217919728
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1405217921396
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1405217923931
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1405217925505
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1405217927275
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1405217928476
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1405217928611
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1405217933246
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1405217933344
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1405217934660
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1405217937258
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1405217937362
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1405217937996
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1405217943876
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1405217943981
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1405217945130
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405217948306
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1405217951444
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405217953438
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405217997111
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405217997498
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405218004922
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405218005079
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405218007838
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405218008913
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405218013635
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405218014508
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405218015345
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405218015800
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405218020599
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405218021291
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405218021996
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405218028090
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405218029468
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405218030222
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405218031036
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405218081577
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405218081581
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405218081739
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405218109723
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405218109769
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405218110670
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405218121895
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405218121899
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405218122039
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405218123802
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405218124291
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1405218126338
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1405218126691
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405218132945
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405218132950
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405218133107
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405218264712
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405218264801
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405218265576
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405218499662
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405218500167
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405218755339
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405218767500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405218890969
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1405218909136
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1405218909501
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1405218909862
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1405218910240
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1405218910579
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1405218910911
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1405218911181
